Timestamp,Voltage (V),Current (A),Power (W),Frequency,Import Energy (kWh),Export Energy (kWh),Total Energy (kWh)
2024-12-17 16:36:36,229.871826,0.735294,44.478569,50.000000,5.806000,0.008000,5.815000
2024-12-17 16:36:44,230.145279,1.035786,194.238251,50.048878,5.807000,0.008000,5.815000
2024-12-17 16:36:51,230.642700,0.472199,227.978806,50.000000,5.807000,0.008000,5.815000
2024-12-17 16:36:58,230.810318,1.168398,233.319183,50.000000,5.807000,0.008000,5.816000
2024-12-17 16:37:06,230.518829,0.600444,47.500114,50.000000,5.808000,0.008000,5.816000
2024-12-17 16:37:13,229.853409,0.717820,116.936691,50.000000,5.808000,0.008000,5.816000
2024-12-17 16:37:21,230.197128,0.371280,203.785721,50.000000,5.808000,0.008000,5.816000
2024-12-17 16:37:28,230.090729,0.714296,137.305145,50.000000,5.809000,0.008000,5.817000
2024-12-17 16:37:36,230.147659,0.973846,267.326050,50.000000,5.809000,0.008000,5.817000
2024-12-17 16:37:43,230.427292,0.905515,46.980759,50.000000,5.809000,0.008000,5.817000
2024-12-17 16:37:51,229.875580,0.529604,54.456631,50.000000,5.810000,0.008000,5.818000
2024-12-17 16:37:58,230.267822,0.750322,238.469589,50.000000,5.810000,0.008000,5.818000
2024-12-17 16:38:06,230.482086,0.666386,281.302155,50.048878,5.810000,0.008000,5.818000
2024-12-17 16:38:13,229.913651,0.508470,85.151588,50.000000,5.811000,0.008000,5.819000
2024-12-17 16:38:21,229.919571,1.137008,130.601669,50.000000,5.811000,0.008000,5.819000
2024-12-17 16:38:28,230.634750,0.778100,136.402496,50.000000,5.811000,0.008000,5.819000
2024-12-17 16:38:36,230.379089,1.020824,176.452454,50.000000,5.812000,0.008000,5.820000
2024-12-17 16:38:43,230.417908,0.923567,63.744431,50.000000,5.812000,0.008000,5.820000
2024-12-17 16:38:50,229.490524,0.860445,97.757111,50.000000,5.812000,0.008000,5.820000
2024-12-17 16:38:58,230.821655,0.763332,132.439316,50.000000,5.813000,0.008000,5.821000
2024-12-17 16:39:05,230.759720,0.364186,105.539124,50.000000,5.813000,0.008000,5.821000
2024-12-17 16:39:13,230.800858,1.405847,130.668030,50.000000,5.813000,0.008000,5.821000
2024-12-17 16:39:20,230.462296,0.619071,44.028076,50.000000,5.813000,0.008000,5.821000
2024-12-17 16:39:28,230.717941,0.552614,119.466263,50.000000,5.814000,0.008000,5.822000
2024-12-17 16:39:35,230.845154,0.903731,119.720131,50.048878,5.814000,0.008000,5.822000
2024-12-17 16:39:43,230.662903,0.350537,46.682919,50.000000,5.814000,0.008000,5.822000
2024-12-17 16:39:50,229.886230,1.590679,42.678253,50.000000,5.815000,0.008000,5.823000
